ID	DS1	DS2	DS3	DS4	DS5	DS6
1109	0.164	0.108	0.213	0.1	0.113	0.302	
1110	0.412	0.173	0.176	0.08	0.053	0.106	
1111	0.905	0.06	0.028	0.005	0.001	0.001	
1112	0.683	0.118	0.117	0.039	0.023	0.02	
1113	0.789	0.11	0.063	0.025	0.006	0.007	
1114	0.949	0.031	0.017	0.001	0.002	0	
1115	0.5	0.182	0.177	0.057	0.032	0.052	
1116	0.105	0.088	0.196	0.107	0.127	0.377	
1117	0.147	0.104	0.218	0.115	0.123	0.293	
1118	0.335	0.178	0.232	0.089	0.073	0.093	
1119	0.996	0.004	0	0	0	0	
1120	0.918	0.06	0.015	0.005	0.001	0.001	
1121	0.968	0.027	0.004	0.001	0	0	
1122	0.657	0.131	0.146	0.036	0.015	0.015	
1123	0.435	0.164	0.181	0.077	0.052	0.091	
1124	0.97	0.022	0.008	0	0	0	
1125	0.995	0.004	0.001	0	0	0	
1126	0.847	0.083	0.053	0.008	0.005	0.004	
1127	0.358	0.178	0.238	0.082	0.059	0.085	
1128	0.964	0.028	0.007	0.001	0	0	
1129	0.59	0.208	0.151	0.032	0.012	0.007	
1130	0.652	0.142	0.132	0.029	0.017	0.028	
1131	0.762	0.114	0.085	0.025	0.006	0.008	
1132	0.658	0.102	0.115	0.048	0.019	0.058	
1133	0.847	0.103	0.041	0.004	0.003	0.002	
1134	0.995	0.005	0	0	0	0	
1135	1	0	0	0	0	0	
1136	0.751	0.127	0.087	0.018	0.008	0.009	
1137	0.992	0.007	0.001	0	0	0	
1138	0.965	0.028	0.006	0.001	0	0	
1139	0.988	0.011	0.001	0	0	0	
1140	1	0	0	0	0	0	
1141	0.515	0.2	0.19	0.05	0.018	0.027	
1142	1	0	0	0	0	0	
1143	0.998	0.002	0	0	0	0	
1144	0.879	0.068	0.044	0.003	0.002	0.004	
1145	0.668	0.105	0.111	0.034	0.027	0.055	
1146	0.815	0.079	0.074	0.017	0.005	0.01	
1147	0.667	0.128	0.119	0.036	0.024	0.026	
1148	0.808	0.104	0.065	0.017	0.002	0.004	
1149	0.582	0.164	0.17	0.049	0.015	0.02	
1150	0.642	0.175	0.131	0.026	0.015	0.011	
1151	0.768	0.132	0.084	0.013	0.001	0.002	
1152	0.471	0.184	0.217	0.067	0.028	0.033	
1153	0.79	0.105	0.072	0.019	0.003	0.011	
1154	0.622	0.141	0.128	0.045	0.023	0.041	
1155	0.615	0.166	0.138	0.047	0.013	0.021	
1156	0.186	0.124	0.192	0.093	0.108	0.297	
1157	0.217	0.144	0.199	0.114	0.096	0.23	
1158	0.85	0.094	0.043	0.009	0.001	0.003	
1159	0.931	0.042	0.02	0.005	0.001	0.001	
1160	0.663	0.205	0.11	0.019	0.001	0.002	
1161	0.512	0.197	0.181	0.057	0.021	0.032	
1162	0.635	0.16	0.134	0.029	0.017	0.025	
1163	0.726	0.128	0.101	0.026	0.008	0.011	
1164	0.19	0.102	0.207	0.106	0.089	0.306	
1165	0.203	0.126	0.215	0.108	0.113	0.235	
1166	0.794	0.111	0.073	0.012	0.006	0.004	
1167	0.659	0.131	0.136	0.029	0.014	0.031	
1168	0.757	0.158	0.072	0.011	0.001	0.001	
1169	0.599	0.131	0.14	0.044	0.034	0.052	
1170	0.72	0.131	0.107	0.025	0.008	0.009	
1171	0.816	0.1	0.058	0.016	0.004	0.006	
1172	0.649	0.133	0.129	0.039	0.027	0.023	
1173	0.92	0.044	0.025	0.006	0.002	0.003	
1174	0.847	0.085	0.047	0.012	0.004	0.005	
1175	0.793	0.097	0.078	0.018	0.009	0.005	
1176	0.74	0.107	0.091	0.023	0.016	0.023	
1177	0.555	0.183	0.177	0.055	0.017	0.013	
1178	0.799	0.086	0.069	0.017	0.013	0.016	
1179	0.91	0.066	0.021	0.003	0	0	
1180	0.898	0.068	0.028	0.004	0.001	0.001	
1181	0.865	0.08	0.041	0.009	0.003	0.002	
1182	0.773	0.104	0.079	0.023	0.009	0.012	
1183	0.809	0.081	0.065	0.012	0.011	0.022	
1184	0.74	0.17	0.078	0.011	0	0.001	
1185	0.905	0.073	0.021	0.001	0	0	
1186	0.738	0.097	0.102	0.025	0.015	0.023	
1187	0.886	0.072	0.035	0.006	0.001	0	
1188	0.809	0.1	0.068	0.011	0.004	0.008	
1189	0.757	0.145	0.077	0.013	0.003	0.005	
1190	0.784	0.12	0.074	0.014	0.002	0.006	
1191	0.855	0.089	0.043	0.01	0.002	0.001	
1192	0.484	0.246	0.19	0.054	0.011	0.015	
1193	0.666	0.115	0.114	0.045	0.026	0.034	
1194	0.896	0.066	0.029	0.005	0.002	0.002	
1195	0.499	0.157	0.168	0.054	0.053	0.069	
1196	0.664	0.105	0.1	0.041	0.034	0.056	
1197	0.538	0.117	0.137	0.068	0.038	0.102	
1198	0.697	0.111	0.102	0.042	0.019	0.029	
1199	0.748	0.105	0.09	0.017	0.013	0.027	
1200	0.772	0.09	0.088	0.021	0.011	0.018	
