ID	DS1	DS2	DS3	DS4	DS5	DS6
341	0.873	0.087	0.028	0.006	0.004	0.002	
342	0.621	0.184	0.108	0.052	0.021	0.014	
343	0.711	0.165	0.064	0.038	0.012	0.01	
344	0.705	0.161	0.079	0.038	0.01	0.007	
345	0.766	0.14	0.051	0.031	0.006	0.006	
346	0.776	0.155	0.051	0.015	0.001	0.002	
347	0.795	0.147	0.043	0.012	0.002	0.001	
348	0.725	0.147	0.075	0.034	0.011	0.008	
349	0.695	0.179	0.072	0.033	0.013	0.008	
350	0.691	0.173	0.084	0.031	0.011	0.01	
351	0.582	0.19	0.113	0.066	0.025	0.024	
352	0.798	0.129	0.041	0.022	0.007	0.003	
353	0.863	0.101	0.025	0.007	0.003	0.001	
354	0.819	0.118	0.042	0.015	0.005	0.001	
355	0.824	0.103	0.046	0.021	0.004	0.002	
356	0.717	0.165	0.068	0.027	0.012	0.011	
357	0.789	0.127	0.05	0.02	0.008	0.006	
358	0.869	0.102	0.024	0.004	0.001	0	
359	0.875	0.089	0.028	0.007	0	0.001	
360	0.899	0.084	0.011	0.006	0	0	
361	0.862	0.099	0.022	0.015	0.002	0	
362	0.609	0.196	0.091	0.065	0.024	0.015	
363	0.695	0.172	0.076	0.032	0.019	0.006	
364	0.743	0.144	0.061	0.032	0.015	0.005	
365	0.77	0.158	0.037	0.02	0.012	0.003	
366	0.783	0.158	0.041	0.012	0.004	0.002	
367	0.826	0.132	0.032	0.008	0.002	0	
368	0.718	0.155	0.064	0.043	0.013	0.007	
369	0.713	0.174	0.059	0.039	0.008	0.007	
370	0.673	0.184	0.075	0.04	0.016	0.012	
371	0.596	0.176	0.107	0.068	0.025	0.028	
372	0.817	0.115	0.042	0.019	0.002	0.005	
373	0.912	0.068	0.014	0.003	0.003	0	
374	0.828	0.119	0.037	0.011	0.001	0.004	
375	0.851	0.1	0.028	0.017	0.003	0.001	
376	0.729	0.154	0.063	0.033	0.014	0.007	
377	0.796	0.122	0.045	0.028	0.005	0.004	
378	0.894	0.078	0.017	0.007	0.004	0	
379	0.881	0.089	0.019	0.006	0.003	0.002	
380	0.924	0.053	0.018	0.002	0.002	0.001	
381	0.893	0.077	0.018	0.01	0.001	0.001	
382	0.623	0.184	0.081	0.078	0.021	0.013	
383	0.707	0.16	0.067	0.04	0.019	0.007	
384	0.717	0.166	0.056	0.04	0.015	0.006	
385	0.764	0.142	0.052	0.027	0.003	0.012	
